dataset_id,tile_r,tile_c,tile_h,tile_w,channels
2023-06-26_22h48m13s,0,0,91,78,64
2023-06-27_00h28m23s,0,0,144,57,64
2023-06-07_20h42m51s,0,0,166,166,64
2023-08-01_01h42m22s,0,0,66,70,64
2023-04-21_10h06m17s,0,0,114,383,64
2023-08-21_21h31m20s,0,0,56,85,64
2024-04-29_22h24m24s,0,0,216,214,64
2023-04-24_22h41m36s,0,0,156,165,64
2023-12-12_23h14m03s,0,0,174,58,64
2022-06-09_18h56m28s,0,0,107,61,64
2023-01-18_10h17m48s,0,0,212,373,64
2024-04-29_22h26m52s,0,0,193,77,64
2023-04-05_09h43m10s,0,0,98,294,64
2022-10-12_18h01m34s,0,0,195,141,45
2023-11-07_22h11m41s,0,0,78,110,64
2024-04-29_22h52m48s,0,0,96,268,64
2023-12-08_11h43m23s,0,0,58,58,27
2024-03-14_19h23m05s,0,0,120,104,54
2023-08-01_01h43m39s,0,0,135,73,64
2024-04-29_22h27m12s,0,0,179,92,64
2021-09-24_17h51m42s,0,0,200,156,64
2022-06-25_19h55m06s,0,0,71,295,64
2023-12-12_23h12m12s,0,0,133,61,64
2023-01-19_18h41m28s,0,0,98,84,64
2023-07-20_12h21m11s,0,0,60,60,64
2017-08-11_08h01m02s,0,0,137,436,64
2022-07-08_21h30m40s,0,0,137,436,64
2024-02-11_05h45m27s,0,0,109,124,64
2023-08-01_01h41m58s,0,0,79,102,64
2024-02-11_05h47m08s,0,0,121,157,64
2022-10-12_21h32m28s,0,0,162,96,57
2024-04-25_01h05m18s,0,0,182,90,64
2023-12-12_23h13m05s,0,0,147,128,64
2022-03-30_18h56m35s,0,0,238,360,64
2024-03-07_16h35m35s,0,0,30,60,64
2023-05-03_09h36m02s,0,0,76,128,64
2023-05-02_13h25m43s,0,0,76,128,64
2022-12-01_19h17m42s,0,0,96,97,64
2023-03-20_17h26m17s,0,0,181,242,64
2024-04-25_01h08m17s,0,0,78,77,64
2022-10-12_18h07m18s,0,0,176,177,48
2023-08-03_20h18m05s,0,0,60,71,64
2023-03-20_17h19m25s,0,0,95,95,64
2023-03-01_16h06m59s,0,0,48,176,64
2021-12-02_18h38m53s,0,0,81,72,24
2022-03-08_16h44m33s,0,0,693,458,43
2024-04-29_22h47m13s,0,0,177,80,64
2022-06-09_20h36m24s,0,0,190,83,64
2024-04-25_01h37m08s,0,0,275,113,64
2023-03-31_09h47m41s,0,0,108,341,64
2024-01-05_03h27m19s,0,0,184,255,64
2023-01-19_18h40m47s,0,0,45,112,64
2023-12-12_23h12m49s,0,0,148,96,64
2024-04-29_22h50m59s,0,0,195,179,64
2024-04-29_22h29m21s,0,0,78,162,64
2023-08-25_17h02m43s,0,0,236,196,64
2021-09-24_17h50m18s,0,0,214,125,64
2022-11-30_17h28m20s,0,0,72,32,64
2023-07-17_12h45m34s,0,0,80,80,64
2023-06-27_00h24m55s,0,0,63,63,64
2021-11-19_23h36m20s,0,0,39,40,64
2024-04-25_00h50m21s,0,0,71,60,64
2022-05-23_15h09m24s,0,0,10,10,64
2023-10-23_23h55m16s,0,0,306,135,64
2022-11-21_23h18m11s,0,0,171,261,64
2023-09-22_19h09m03s,0,0,84,86,9
2023-06-15_19h43m38s,0,0,107,112,64
2021-12-15_15h43m38s,0,0,60,100,64
2023-12-12_09h48m29s,0,0,158,86,64
2022-11-18_19h35m10s,0,0,105,223,27
2022-11-21_22h03m22s,0,0,171,353,64
2023-08-21_21h31m45s,0,0,57,67,64
2024-04-25_01h35m02s,0,0,221,132,64
2022-10-25_23h14m23s,0,0,152,132,64
2023-06-27_00h16m52s,0,0,88,47,64
2022-11-21_23h21m30s,0,0,171,237,64
2023-12-12_10h07m54s,0,0,105,132,64
2023-05-26_21h57m56s,0,0,167,81,9
2024-04-29_22h28m12s,0,0,193,79,64
2021-05-05_22h22m42s,0,0,191,81,64
2024-04-29_22h51m54s,0,0,302,92,64
2021-09-28_12h41m34s,0,0,232,300,64
2023-04-13_09h56m56s,0,0,59,146,64
2024-03-07_16h15m42s,0,0,39,38,64
2023-03-20_17h38m14s,0,0,97,116,64
2024-01-25_07h19m03s,0,0,156,68,64
2022-06-09_20h40m16s,0,0,217,94,64
2024-03-07_16h36m06s,0,0,84,19,64
2023-10-23_23h55m36s,0,0,94,70,64
2022-07-19_21h35m54s,0,0,75,57,48
2023-08-29_18h36m52s,0,0,85,180,64
2022-07-23_22h32m20s,0,0,85,180,64
2022-03-30_19h20m12s,0,0,217,336,63
2023-07-31_10h33m26s,0,0,145,390,64
2023-07-17_12h45m13s,0,0,80,80,64
2022-11-18_18h23m49s,0,0,235,181,63
2023-05-10_19h58m24s,0,0,184,232,64
2023-10-23_23h56m51s,0,0,329,145,64
2023-01-19_18h40m29s,0,0,73,91,64
2024-03-07_16h11m19s,0,0,32,35,64
2024-06-06_19h16m21s,0,0,89,219,64
2023-12-08_14h05m19s,0,0,25,25,64
2022-05-06_22h55m06s,0,0,208,182,27
2024-04-25_00h35m51s,0,0,152,101,64
2023-06-05_19h41m02s,0,0,180,203,64
2023-07-17_11h39m13s,0,0,80,80,64
2024-04-25_01h01m59s,0,0,67,133,64
2023-03-20_17h32m19s,0,0,200,164,64
2023-10-24_00h00m24s,0,0,59,105,64
2023-12-12_10h17m01s,0,0,83,237,64
2023-05-01_09h19m53s,0,0,233,204,64
2022-11-21_22h12m49s,0,0,168,356,15
2024-04-25_01h36m24s,0,0,211,76,64
2022-06-11_22h27m57s,0,0,124,68,64
2023-09-19_21h50m50s,0,0,124,128,24
2023-09-19_21h30m32s,0,0,124,128,24
2024-03-14_08h39m38s,0,0,69,300,24
2022-10-26_22h29m50s,0,0,20,162,64
2023-05-02_09h37m03s,0,0,95,340,64
2023-09-13_17h09m34s,0,0,214,359,45
2024-11-15_21h04m26s,0,0,84,56,64
2022-10-31_21h45m30s,0,0,198,151,64
2022-11-18_19h40m37s,0,0,229,137,64
2023-05-02_13h17m55s,0,0,72,126,64
2024-04-29_22h29m35s,0,0,111,56,64
2023-06-15_19h48m32s,0,0,43,54,64
2022-11-21_21h28m42s,0,0,171,355,64
2023-06-05_19h28m19s,0,0,181,128,64
2024-06-12_23h37m23s,0,0,233,71,64
2024-03-14_19h23m36s,0,0,129,123,45
2023-06-05_19h56m34s,0,0,117,169,64
2023-05-31_10h36m41s,0,0,233,234,64
2023-07-17_11h37m49s,0,0,80,80,64
2023-07-17_12h42m43s,0,0,80,80,64
2023-04-12_15h36m35s,0,0,121,75,64
2022-05-23_15h08m56s,0,0,10,10,64
2022-05-23_14h46m17s,0,0,10,10,64
2023-05-01_16h35m17s,0,0,79,295,64
2024-01-05_03h28m42s,0,0,123,243,64
2023-09-20_01h43m27s,0,0,152,126,9
2023-09-20_00h42m34s,0,0,152,126,9
2022-08-18_14h04m18s,0,0,138,259,64
2024-01-25_07h18m35s,0,0,177,77,64
2023-10-24_00h01m04s,0,0,91,75,64
2023-07-06_09h26m24s,0,0,174,344,64
2024-04-25_00h49m57s,0,0,72,63,64
2024-04-25_00h37m39s,0,0,90,192,64
2021-12-07_22h32m30s,0,0,89,68,64
2023-04-24_22h29m33s,0,0,100,146,64
2023-11-26_13h51m54s,0,0,132,162,64
2022-06-11_22h24m24s,0,0,372,116,64
2022-12-07_02h10m45s,0,0,41,78,64
2022-12-20_09h20m50s,0,0,153,332,64
2022-11-07_17h26m45s,0,0,165,183,64
2023-09-13_02h23m27s,0,0,227,371,24
2023-06-26_22h45m33s,0,0,55,67,64
2024-04-02_06h20m48s,0,0,75,66,64
2023-12-14_20h13m39s,0,0,53,101,64
2024-03-07_16h17m38s,0,0,66,27,64
2021-09-24_22h15m05s,0,0,222,202,64
2022-10-26_22h55m35s,0,0,165,66,64
2023-08-22_00h23m31s,0,0,267,376,31
2024-08-10_00h30m58s,0,0,104,223,64
2024-04-26_21h15m45s,0,0,15,15,64
2022-11-21_22h57m17s,0,0,152,248,64
2024-05-02_17h41m41s,0,0,30,30,64
2023-07-20_12h21m52s,0,0,60,60,64
2022-04-16_08h18m25s,0,0,100,100,64
2022-03-10_02h56m21s,0,0,186,96,64
2024-04-29_22h55m50s,0,0,176,59,64
2022-09-17_20h44m41s,0,0,106,359,64
2022-05-16_11h31m22s,0,0,158,297,33
2023-06-15_19h15m16s,0,0,162,106,64
2022-11-30_17h32m44s,0,0,58,40,64
2024-08-10_00h30m36s,0,0,205,131,64
2021-11-19_23h17m05s,0,0,43,47,64
2024-04-18_13h40m18s,0,0,114,125,64
2022-03-07_11h16m23s,0,0,860,521,53
2022-05-23_14h47m55s,0,0,20,20,64
2022-06-09_18h58m27s,0,0,107,85,54
2022-07-23_22h51m12s,0,0,127,207,64
2024-04-29_22h29m52s,0,0,156,60,64
2022-06-25_19h53m12s,0,0,68,260,64
2022-05-23_14h29m06s,0,0,20,20,64
2024-08-10_00h31m01s,0,0,176,174,64
2024-02-21_07h47m06s,0,0,50,155,64
2024-06-12_23h37m26s,0,0,196,159,64
2022-10-27_00h44m30s,0,0,120,78,64
2022-06-26_23h56m11s,0,0,186,240,12
2023-12-12_22h46m25s,0,0,147,245,64
2023-10-23_23h59m48s,0,0,94,65,64
2023-08-03_02h10m45s,0,0,69,68,64
2023-08-03_02h02m54s,0,0,69,68,64
2023-08-15_15h59m29s,0,0,21,81,64
2023-12-01_17h30m13s,0,0,140,95,64
2024-04-25_00h39m00s,0,0,125,92,64
2023-03-17_20h13m51s,0,0,214,194,64
2024-04-25_01h07m07s,0,0,83,57,64
2024-03-14_19h22m44s,0,0,153,131,42
2024-04-25_00h40m15s,0,0,196,121,64
2023-06-05_19h31m26s,0,0,112,153,64
2023-04-03_08h43m02s,0,0,154,115,64
2023-10-24_00h00m05s,0,0,102,57,64
2022-11-07_17h24m34s,0,0,176,209,51
2022-06-09_20h35m35s,0,0,95,197,64
2023-06-05_19h29m18s,0,0,131,162,64
2023-10-18_03h49m40s,0,0,85,104,64
2024-04-25_01h40m41s,0,0,76,61,64
2023-12-12_22h46m52s,0,0,288,126,64
2021-09-27_22h03m52s,0,0,187,186,64
2022-01-06_23h29m16s,0,0,48,39,64
2022-10-31_19h37m39s,0,0,240,175,42
2024-04-29_22h55m03s,0,0,162,75,64
2022-12-01_19h18m26s,0,0,98,93,64
2024-11-15_21h04m11s,0,0,72,50,64
2023-03-20_17h18m54s,0,0,162,108,64
2021-11-30_18h17m37s,0,0,34,105,64
2022-01-07_12h26m14s,0,0,116,177,63
2022-05-28_03h10m36s,0,0,203,195,39
2022-04-22_13h50m55s,0,0,120,58,64
2021-11-19_23h36m37s,0,0,34,37,64
2023-02-28_21h25m15s,0,0,136,83,64
2023-08-03_20h18m38s,0,0,43,64,64
2022-10-31_21h54m26s,0,0,143,224,64
2022-10-27_17h43m49s,0,0,26,293,64
2024-01-25_07h15m11s,0,0,102,59,64
2022-06-11_22h32m54s,0,0,171,96,64
2022-03-16_00h08m37s,0,0,107,173,9
2022-04-16_08h18m39s,0,0,100,100,64
2023-08-03_02h09m04s,0,0,85,88,64
2022-10-12_21h33m11s,0,0,95,168,64
2023-06-27_00h27m46s,0,0,155,125,64
2024-08-10_00h31m04s,0,0,229,109,64
2021-09-24_17h52m55s,0,0,188,153,33
2023-10-23_23h59m29s,0,0,147,100,64
2023-02-03_22h25m43s,0,0,164,278,64
2023-12-12_22h44m26s,0,0,242,158,64
2023-08-01_01h41m21s,0,0,169,59,64
2024-04-25_00h41m02s,0,0,86,65,64
2022-09-16_07h51m33s,0,0,131,143,12
2024-06-12_23h39m09s,0,0,226,364,64
2024-03-07_16h11m07s,0,0,78,17,64
2021-09-27_22h23m45s,0,0,238,236,64
2023-10-24_00h00m14s,0,0,56,103,64
2021-12-17_18h16m21s,0,0,52,186,39
2023-08-03_02h09m22s,0,0,82,87,64
2024-03-05_14h20m56s,0,0,55,143,64
2024-11-15_20h55m12s,0,0,204,128,64
2024-01-26_23h52m33s,0,0,127,123,51
2022-05-23_15h09m38s,0,0,10,10,64
2024-04-25_01h40m47s,0,0,70,57,64
2021-04-16_22h41m08s,0,0,157,71,9
2023-07-17_12h41m36s,0,0,80,80,64
2022-06-09_19h06m46s,0,0,128,101,64
2023-12-12_22h37m08s,0,0,145,75,64
2024-04-25_01h06m17s,0,0,85,53,64
2023-12-14_03h07m05s,0,0,149,46,64
2023-02-09_00h14m21s,0,0,63,131,64
2022-07-07_08h51m01s,0,0,151,392,64
2023-12-01_18h05m58s,0,0,164,61,64
2022-10-31_19h43m29s,0,0,298,252,33
2024-08-05_11h25m26s,0,0,9,35,9
2022-03-21_13h17m35s,0,0,75,25,45
2024-10-14_17h47m19s,0,0,105,295,64
2024-10-21_09h37m40s,0,0,127,434,64
2022-11-07_17h13m04s,0,0,169,238,60
2023-08-01_01h41m37s,0,0,73,199,64
2024-03-07_16h40m44s,0,0,35,66,64
2023-04-17_13h23m24s,0,0,46,79,64
2024-03-04_14h36m48s,0,0,56,206,64
2023-12-13_00h10m28s,0,0,149,66,64
2022-07-23_22h54m24s,0,0,71,170,64
2023-06-15_19h48m05s,0,0,53,55,64
2023-02-09_00h16m06s,0,0,110,40,64
2023-03-10_09h10m50s,0,0,54,198,64
2023-02-09_00h27m31s,0,0,78,68,64
2022-05-23_15h08m26s,0,0,10,10,64
2023-06-27_00h24m13s,0,0,88,123,64
2024-04-25_00h39m40s,0,0,187,130,64
2023-08-03_02h03m43s,0,0,81,71,64
2023-06-27_00h51m21s,0,0,58,69,64
2023-06-05_19h30m04s,0,0,140,142,64
2023-02-09_00h13m15s,0,0,116,109,64
2022-10-27_00h38m14s,0,0,320,136,64
2022-10-12_21h35m36s,0,0,209,91,42
2024-03-14_08h35m08s,0,0,70,212,64
2024-04-29_22h29m04s,0,0,88,86,64
2022-06-11_22h41m29s,0,0,164,208,51
2023-07-17_11h55m23s,0,0,80,80,64
2024-09-18_23h58m51s,0,0,674,249,9
2022-11-07_17h18m30s,0,0,204,230,48
2024-06-12_23h37m28s,0,0,274,94,64
2023-07-17_11h38m37s,0,0,80,80,64
2021-09-27_22h29m13s,0,0,249,226,64
2021-12-14_22h24m37s,0,0,152,75,36
2021-11-19_23h37m04s,0,0,54,52,64
2022-10-25_23h17m34s,0,0,143,152,57
2023-08-24_13h29m24s,0,0,94,70,64
2023-12-08_14h05m00s,0,0,25,25,64
2024-02-21_07h46m37s,0,0,148,157,27
2023-06-27_00h52m41s,0,0,195,167,64
2021-11-04_10h59m58s,0,0,63,136,64
2022-03-28_11h48m54s,0,0,100,100,64
2023-06-15_19h45m28s,0,0,107,55,64
2022-11-07_17h25m36s,0,0,221,171,54
2024-04-25_00h42m32s,0,0,80,58,64
2023-12-14_20h13m29s,0,0,91,105,64
2023-07-13_09h06m25s,0,0,122,373,64
2023-07-17_12h45m19s,0,0,80,80,64
2024-01-25_07h14m53s,0,0,152,47,64
2023-08-01_01h40m58s,0,0,125,200,64
2023-08-03_01h52m41s,0,0,129,103,21
2022-03-28_11h51m48s,0,0,100,100,64
2022-07-23_22h44m27s,0,0,135,125,64
2022-10-17_22h29m30s,0,0,311,215,64
2023-08-03_02h04m57s,0,0,122,80,64
2021-06-16_18h38m07s,0,0,90,80,18
2023-03-27_13h13m40s,0,0,66,281,64
2022-11-21_23h43m03s,0,0,34,157,64
2022-06-09_20h24m10s,0,0,173,76,64
2021-12-17_18h08m15s,0,0,126,105,64
2023-09-07_09h18m48s,0,0,68,90,64
2021-12-14_21h49m38s,0,0,115,75,15
2023-07-17_12h39m03s,0,0,80,80,64
2023-08-03_01h50m40s,0,0,63,96,15
2023-04-18_16h02m22s,0,0,76,111,64
2024-03-07_16h43m35s,0,0,67,29,64
2023-12-14_20h13m03s,0,0,80,137,64
2024-03-05_08h37m13s,0,0,40,294,63
2023-09-20_03h15m06s,0,0,503,1991,9
2022-08-17_03h01m09s,0,0,10,10,64
2022-01-07_13h33m50s,0,0,113,175,64
2021-11-30_18h29m25s,0,0,78,164,64
2022-01-25_21h20m23s,0,0,181,101,64
2022-04-16_08h17m46s,0,0,100,100,64
2023-02-28_21h24m06s,0,0,205,126,64
2024-04-25_00h37m07s,0,0,141,169,64
2024-04-29_22h42m28s,0,0,131,52,64
2022-11-21_23h35m08s,0,0,162,180,64
2023-05-31_20h11m10s,0,0,180,134,24
2022-03-16_01h17m03s,0,0,105,155,9
2023-07-11_10h44m26s,0,0,199,300,64
2021-12-07_22h32m05s,0,0,93,69,12
2023-04-24_22h28m44s,0,0,105,125,42
2022-11-07_17h31m52s,0,0,20,199,64
2022-07-23_22h47m12s,0,0,116,188,64
2023-08-03_02h04m01s,0,0,81,116,64
2022-06-11_22h18m44s,0,0,99,346,64
2023-02-09_00h13m59s,0,0,130,58,64
2023-06-15_19h14m47s,0,0,168,135,64
2024-03-07_16h36m36s,0,0,20,72,64
2023-07-17_11h56m08s,0,0,80,80,64
2022-06-11_22h53m48s,0,0,230,112,64
2023-04-17_02h56m51s,0,0,175,122,39
2023-02-17_10h06m26s,0,0,92,132,64
2024-03-04_15h19m00s,0,0,33,35,64
2023-08-29_18h37m21s,0,0,116,188,64
2023-08-03_01h53m32s,0,0,106,36,21
2023-03-03_12h35m29s,0,0,1,17157,64
2024-01-25_07h15m29s,0,0,156,86,64
2021-11-19_11h35m12s,0,0,70,35,64
2024-01-25_07h15m49s,0,0,128,71,64
2023-06-15_19h24m38s,0,0,75,82,64
2023-07-13_17h20m05s,0,0,110,78,64
2022-04-14_10h46m03s,0,0,100,100,64
2022-05-28_00h22m29s,0,0,169,151,18
2023-12-14_20h13m46s,0,0,107,72,64
2023-12-14_20h13m12s,0,0,129,121,64
2023-07-12_14h57m21s,0,0,41,274,64
2021-11-19_23h25m16s,0,0,45,46,64
2022-04-16_08h18m31s,0,0,100,100,64
2023-01-18_09h37m05s,0,0,293,226,15
2022-11-21_23h44m45s,0,0,15,188,64
2022-11-21_23h25m13s,0,0,211,259,64
2022-04-22_13h43m51s,0,0,143,45,48
2023-07-17_12h39m23s,0,0,80,80,64
2022-12-19_19h40m54s,0,0,244,129,64
2024-02-15_09h28m47s,0,0,144,343,39
2023-08-03_01h54m12s,0,0,133,35,33
2023-04-24_22h34m53s,0,0,239,114,64
2024-02-16_08h43m24s,0,0,88,209,33
2024-04-29_22h42m13s,0,0,163,62,64
2022-09-16_09h16m57s,0,0,158,164,48
2023-07-13_17h22m16s,0,0,130,97,64
2023-12-12_22h37m40s,0,0,206,131,64
2021-09-11_19h45m01s,0,0,261,92,64
2021-09-27_22h16m04s,0,0,253,209,64
2023-02-28_21h24m51s,0,0,121,82,64
2020-12-01_20h16m05s,0,0,50,30,64
2021-12-01_18h47m36s,0,0,67,100,64
2022-10-26_22h54m52s,0,0,143,74,64
2022-06-09_20h28m59s,0,0,112,70,64
2024-02-19_04h23m32s,0,0,74,129,15
2023-02-09_00h14m36s,0,0,25,104,64
2023-08-03_01h51m50s,0,0,75,106,15
2023-07-17_11h39m09s,0,0,80,80,64
2022-06-09_20h33m39s,0,0,145,182,42
2023-03-01_19h28m49s,0,0,96,70,64
2023-07-17_11h52m22s,0,0,80,80,64
2024-06-13_09h35m48s,0,0,61,268,64
2023-07-17_12h42m20s,0,0,80,80,64
2023-07-05_22h26m29s,0,0,345,405,52
2021-11-19_23h21m55s,0,0,46,50,64
2024-07-23_09h31m37s,0,0,70,536,64
2022-12-16_16h08m21s,0,0,73,114,51
2023-06-15_18h35m36s,0,0,63,47,64
2024-10-11_08h49m16s,0,0,125,402,27
2024-03-07_16h17m26s,0,0,64,25,64
2022-11-18_17h45m28s,0,0,179,128,18
2023-04-24_22h36m34s,0,0,173,229,64
2023-07-17_12h39m08s,0,0,80,80,64
2023-02-15_08h58m45s,0,0,157,260,64
2022-06-11_22h31m01s,0,0,117,111,64
2022-10-26_22h15m48s,0,0,74,94,64
2022-11-15_01h49m33s,0,0,127,205,64
2022-07-08_21h23m44s,0,0,53,120,64
2023-06-15_19h25m40s,0,0,72,67,64
2024-08-10_00h31m25s,0,0,81,191,64
2021-12-06_15h06m14s,0,0,48,58,64
2021-12-06_14h45m53s,0,0,48,58,64
2022-12-15_15h55m19s,0,0,76,89,15
2022-11-15_01h53m05s,0,0,149,158,64
2023-03-24_14h37m41s,0,0,73,289,64
2022-11-21_23h27m31s,0,0,107,343,64
2024-12-19_12h29m25s,0,0,117,92,64
2024-02-20_08h35m00s,0,0,110,209,18
2024-12-07_01h08m02s,0,0,155,137,64
2023-02-23_09h27m21s,0,0,57,218,64
2023-07-25_08h29m36s,0,0,148,381,64
2022-11-28_22h25m22s,0,0,92,80,64
2024-04-18_20h36m10s,0,0,196,263,12
2024-09-18_00h40m12s,0,0,106,407,9
2023-08-03_02h10m14s,0,0,41,72,64
2022-07-16_07h52m47s,0,0,135,284,64
2023-09-13_17h44m51s,0,0,253,414,27
2024-02-21_07h51m52s,0,0,152,230,64
2022-06-09_20h25m24s,0,0,154,146,64
2024-02-14_19h05m44s,0,0,31,34,64
2022-06-11_22h49m31s,0,0,81,248,64
2023-06-27_00h52m52s,0,0,129,95,64
2022-03-08_08h31m54s,0,0,185,202,64
2021-12-16_16h04m35s,0,0,72,53,64
2023-12-12_09h49m03s,0,0,194,168,64
2023-03-14_10h25m26s,0,0,250,250,64
2024-03-04_15h20m10s,0,0,64,26,64
2022-06-11_22h48m25s,0,0,255,100,64
2022-05-23_15h04m39s,0,0,10,10,64
2021-12-15_22h54m29s,0,0,185,94,33
2022-11-21_23h40m31s,0,0,15,170,64
2021-11-19_23h09m34s,0,0,37,40,64
2023-04-17_11h43m50s,0,0,92,331,64
2021-09-27_21h27m38s,0,0,191,215,64
2023-04-03_08h14m42s,0,0,191,128,15
2022-07-13_21h27m35s,0,0,130,111,9
2023-07-17_12h41m52s,0,0,80,80,64
2023-04-28_09h19m28s,0,0,100,322,64
2021-09-11_20h05m06s,0,0,233,118,64
2024-10-21_09h39m41s,0,0,101,311,64
2021-11-19_23h12m47s,0,0,38,40,64
2024-03-04_15h19m18s,0,0,65,23,64
2023-08-23_04h57m59s,0,0,1,678,24
2023-06-15_18h51m36s,0,0,127,70,64
2023-10-09_14h50m56s,0,0,125,264,64
2023-03-07_09h12m18s,0,0,125,264,64
2022-10-26_23h00m08s,0,0,20,136,64
2022-10-26_21h27m57s,0,0,173,168,9
2024-08-10_00h31m29s,0,0,179,83,64
2023-03-20_09h22m55s,0,0,176,218,64
2023-07-17_12h38m41s,0,0,80,80,64
2024-02-16_14h48m19s,0,0,81,229,54
2024-03-07_16h42m05s,0,0,34,74,64
2023-06-15_18h52m35s,0,0,96,146,64
2022-01-31_18h56m56s,0,0,20,20,57
2024-02-19_14h49m18s,0,0,100,183,18
2022-11-18_17h56m22s,0,0,157,95,12
2022-11-21_23h30m51s,0,0,201,314,64
2023-08-22_08h47m51s,0,0,138,342,64
2023-12-12_10h24m56s,0,0,231,103,64
2023-06-27_00h53m06s,0,0,205,110,64
2023-04-24_22h30m21s,0,0,131,127,64
2021-12-02_18h37m31s,0,0,80,51,21
2023-08-03_01h52m51s,0,0,108,74,36
2021-12-15_22h57m19s,0,0,141,170,42
2022-06-09_20h29m27s,0,0,85,103,64
2023-09-13_15h42m09s,0,0,222,371,27
2024-01-05_03h27m54s,0,0,139,146,64
2024-03-07_16h10m53s,0,0,53,19,64
2024-08-10_00h30m31s,0,0,194,82,64
2023-06-15_19h21m18s,0,0,88,127,64
2024-06-12_23h37m30s,0,0,107,290,64
2023-07-17_12h42m16s,0,0,80,80,64
2023-05-09_10h13m01s,0,0,127,203,64
2023-04-03_06h27m43s,0,0,182,111,64
2022-06-09_20h30m14s,0,0,110,83,64
2023-07-13_17h18m39s,0,0,235,77,64
2023-06-02_20h42m24s,0,0,164,205,15
2023-02-28_21h23m10s,0,0,128,75,64
2021-12-06_17h33m55s,0,0,90,124,64
2022-04-14_11h08m04s,0,0,100,100,64
2022-05-31_10h25m56s,0,0,100,300,54
2024-08-10_00h31m19s,0,0,173,92,64
2023-02-28_21h23m45s,0,0,131,64,64
2022-10-26_22h59m18s,0,0,193,127,64
2024-11-04_15h59m41s,0,0,54,83,15
2024-03-07_16h35m57s,0,0,35,48,64
2022-03-08_20h56m36s,0,0,192,221,64
2021-09-11_20h26m19s,0,0,268,76,63
2022-06-11_22h21m56s,0,0,99,414,64
2024-03-07_16h35m25s,0,0,35,48,64
2022-11-15_01h43m15s,0,0,189,124,64
2023-04-24_22h16m10s,0,0,85,268,64
2024-11-15_21h02m07s,0,0,101,57,64
2023-05-26_21h49m14s,0,0,196,127,12
2023-05-26_21h56m04s,0,0,196,127,12
2022-04-16_08h18m19s,0,0,100,100,64
2023-12-12_23h14m36s,0,0,75,66,64
2021-11-30_18h12m11s,0,0,117,73,64
2022-07-23_22h57m09s,0,0,71,243,64
2023-06-27_00h53m26s,0,0,165,150,64
2022-08-16_10h14m23s,0,0,489,350,11
2022-05-16_15h01m39s,0,0,10,10,64
2023-12-12_09h48m47s,0,0,225,86,64
2022-06-09_20h31m42s,0,0,28,295,64
2022-04-16_08h17m59s,0,0,100,100,64
2021-12-14_21h55m09s,0,0,55,100,18
2023-07-12_18h37m13s,0,0,70,97,64
2024-03-07_16h10m02s,0,0,53,22,64
2022-06-11_22h29m46s,0,0,136,89,64
2024-05-31_22h39m50s,0,0,277,398,40
2023-05-12_11h37m52s,0,0,176,414,64
2023-07-17_11h40m07s,0,0,80,80,64
2023-09-07_08h16m31s,0,0,200,246,64
2022-07-13_21h27m09s,0,0,128,85,12
2023-08-03_01h52m13s,0,0,81,137,15
2021-09-11_19h53m29s,0,0,238,98,64
2024-12-11_19h54m10s,0,0,63,46,64
2023-07-17_11h56m24s,0,0,80,80,64
2023-12-12_09h58m05s,0,0,199,107,64
2024-10-31_15h04m27s,0,0,8,8,64
2021-03-24_09h46m54s,0,0,63,129,39
2021-09-14_18h48m31s,0,0,191,69,64
2023-07-13_17h19m23s,0,0,109,186,64
2023-12-12_22h44m08s,0,0,129,220,64
2021-04-14_18h06m51s,0,0,229,189,64
2024-12-07_01h08m00s,0,0,162,134,64
2022-10-31_22h11m34s,0,0,311,159,64
2021-12-16_16h05m09s,0,0,54,54,64
2021-09-11_20h00m35s,0,0,256,92,54
2023-04-24_22h21m23s,0,0,223,181,45
2023-08-03_02h12m51s,0,0,39,47,18
2022-06-25_19h48m26s,0,0,69,118,64
2022-10-27_00h36m31s,0,0,256,142,57
2023-03-01_09h29m02s,0,0,203,198,64
2021-11-19_23h38m38s,0,0,57,62,64
2022-10-25_23h16m27s,0,0,151,132,64
2021-11-30_18h08m54s,0,0,106,82,64
2021-12-02_00h34m13s,0,0,115,60,64
2024-03-04_15h19m54s,0,0,25,65,64
2022-06-09_20h26m30s,0,0,185,81,63
2022-03-28_19h38m27s,0,0,163,113,15
2024-11-21_15h37m00s,0,0,276,282,10
2021-09-27_21h48m27s,0,0,196,191,64
2022-04-14_11h11m49s,0,0,100,100,64
2022-09-16_13h42m31s,0,0,146,153,12
2024-05-31_22h29m10s,0,0,295,272,38
2022-06-04_01h09m55s,0,0,176,63,9
2021-11-30_02h30m02s,0,0,176,262,9
2021-12-16_20h38m54s,0,0,55,66,64
2024-05-29_16h13m15s,0,0,18,20,45
2024-10-04_00h20m41s,0,0,139,98,9
2024-11-09_00h04m19s,0,0,103,53,12
2021-09-27_19h07m50s,0,0,232,189,36
2022-04-29_00h26m51s,0,0,99,139,12
2023-04-15_01h15m59s,0,0,87,54,9
2024-12-11_19h55m08s,0,0,52,39,64
2023-07-17_11h56m03s,0,0,80,80,64
2022-10-26_22h40m58s,0,0,95,58,64
2022-10-17_22h26m20s,0,0,272,182,64
2021-12-02_00h38m38s,0,0,144,100,64
2023-12-12_13h14m15s,0,0,64,66,27
2023-04-15_01h16m45s,0,0,175,158,12
2024-05-29_16h02m17s,0,0,17,20,64
